ID,Nombre,time,depth,SM
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,1/23/2023,10,0
1,BN-SAN-ESTEBAN-1,7/8/2023,10,0.21608934
1,BN-SAN-ESTEBAN-1,10/31/2023,10,0.01205249
3,BN-MOLCO-CENTRO,3/2/2022,10,0.03374314
3,BN-MOLCO-CENTRO,3/2/2022,10,0.03339442
3,BN-MOLCO-CENTRO,5/17/2022,10,0.0927929
3,BN-MOLCO-CENTRO,5/17/2022,10,0.09217775
3,BN-MOLCO-CENTRO,9/7/2022,10,0.13784013
3,BN-MOLCO-CENTRO,9/7/2022,10,0.14204587
3,BN-MOLCO-CENTRO,10/26/2022,10,0.08148217
3,BN-MOLCO-CENTRO,11/22/2022,10,0.06322398
3,BN-MOLCO-CENTRO,5/3/2023,10,0.09434021
3,BN-MOLCO-CENTRO,5/25/2023,10,0.11397683
3,BN-MOLCO-CENTRO,7/22/2023,10,0.14709955
3,BN-MOLCO-CENTRO,8/31/2023,10,0.14514506
3,BN-MOLCO-CENTRO,10/10/2023,10,0.10195833
3,BN-MOLCO-CENTRO,10/30/2023,10,0.1322101
3,BN-MOLCO-CENTRO,12/19/2023,10,0.0867409
6,BN-MOLCO-ARRAYANES,4/3/2022,10,0.01342479
6,BN-MOLCO-ARRAYANES,4/3/2022,10,0.01262964
6,BN-MOLCO-ARRAYANES,5/17/2022,10,0.03941825
6,BN-MOLCO-ARRAYANES,5/17/2022,10,0.04274743
6,BN-MOLCO-ARRAYANES,8/24/2022,10,0.05762281
6,BN-MOLCO-ARRAYANES,10/26/2022,10,0.03409391
6,BN-MOLCO-ARRAYANES,11/22/2022,10,0.01907599
6,BN-MOLCO-ARRAYANES,5/3/2023,10,0.05667829
6,BN-MOLCO-ARRAYANES,5/24/2023,10,0.06322398
6,BN-MOLCO-ARRAYANES,8/30/2023,10,0.08973941
6,BN-MOLCO-ARRAYANES,10/31/2023,10,0.06755027
7,BN-MOLCO-AVELLANO,4/3/2022,10,0.00823403
7,BN-MOLCO-AVELLANO,4/3/2022,10,0.0084613
7,BN-MOLCO-AVELLANO,8/24/2022,10,0.05009082
7,BN-MOLCO-AVELLANO,10/26/2022,10,0.01243545
7,BN-MOLCO-AVELLANO,10/26/2022,10,0.01243545
7,BN-MOLCO-AVELLANO,11/22/2022,10,0.012339
7,BN-MOLCO-AVELLANO,5/24/2023,10,0.02167513
7,BN-MOLCO-AVELLANO,7/25/2023,10,0.05031037
7,BN-MOLCO-AVELLANO,8/30/2023,10,0.06626129
8,BN-MOLCO-LEJOS,4/3/2022,10,0.08526214
8,BN-MOLCO-LEJOS,4/3/2022,10,0.08467469
8,BN-MOLCO-LEJOS,8/24/2022,10,0.18630203
8,BN-MOLCO-LEJOS,11/22/2022,10,0.11329062
8,BN-MOLCO-LEJOS,5/3/2023,10,0.12889009
8,BN-MOLCO-LEJOS,5/24/2023,10,0.14320412
8,BN-MOLCO-LEJOS,7/25/2023,10,0.21751596
8,BN-MOLCO-LEJOS,8/31/2023,10,0.21372171
8,BN-MOLCO-LEJOS,12/19/2023,10,0.11849048
9,BN-PLAYA-BLANCA-2,11/29/2021,10,0.0321904
9,BN-PLAYA-BLANCA-2,11/29/2021,10,0.03067999
9,BN-PLAYA-BLANCA-2,3/1/2022,10,0.01510417
9,BN-PLAYA-BLANCA-2,3/1/2022,10,0.01424952
9,BN-PLAYA-BLANCA-2,4/5/2022,10,0.02074292
9,BN-PLAYA-BLANCA-2,4/5/2022,10,0.0211395
9,BN-PLAYA-BLANCA-2,7/8/2022,10,0.15626142
9,BN-PLAYA-BLANCA-2,7/8/2022,10,0.15585733
9,BN-PLAYA-BLANCA-2,10/4/2022,10,0.0022312
9,BN-PLAYA-BLANCA-2,10/4/2022,10,0.00236638
9,BN-PLAYA-BLANCA-2,5/4/2023,10,0.08321529
9,BN-PLAYA-BLANCA-2,10/10/2023,10,0.04560555
9,BN-PLAYA-BLANCA-2,12/19/2023,10,0.03980194
10,BN-MOLCO-ALTO,8/30/2023,10,0.0927929
10,BN-MOLCO-ALTO,12/19/2023,10,0.02127262
11,BN-PLAYA-BLANCA,11/29/2021,10,3.78E-05
11,BN-PLAYA-BLANCA,11/29/2021,10,2.92E-05
11,BN-PLAYA-BLANCA,3/1/2022,10,4.27E-05
11,BN-PLAYA-BLANCA,3/1/2022,10,3.55E-05
11,BN-PLAYA-BLANCA,4/5/2022,10,4.52E-05
11,BN-PLAYA-BLANCA,4/5/2022,10,4.02E-05
11,BN-PLAYA-BLANCA,7/8/2022,10,0.00477127
11,BN-PLAYA-BLANCA,7/8/2022,10,0.00471791
11,BN-PLAYA-BLANCA,10/4/2022,10,1.06E-04
11,BN-PLAYA-BLANCA,5/4/2023,10,0.00109928
11,BN-PLAYA-BLANCA,10/10/2023,10,4.85E-04
11,BN-PLAYA-BLANCA,12/19/2023,10,2.50E-04
16,BN-QUIRIHUE,1/18/2022,10,4.52E-05
16,BN-QUIRIHUE,1/18/2022,10,3.33E-05
16,BN-QUIRIHUE,11/21/2022,10,1.26E-04
16,BN-QUIRIHUE,8/29/2023,10,0.00363702
17,BN-MOLCO-MEDIO,1/19/2022,10,0.00203777
17,BN-MOLCO-MEDIO,1/19/2022,10,0.00213309
17,BN-MOLCO-MEDIO,4/3/2022,10,0.00272678
17,BN-MOLCO-MEDIO,4/3/2022,10,0.00268927
17,BN-MOLCO-MEDIO,5/17/2022,10,0.01554274
17,BN-MOLCO-MEDIO,5/17/2022,10,0.01576487
17,BN-MOLCO-MEDIO,7/27/2022,10,0.03168221
17,BN-MOLCO-MEDIO,8/24/2022,10,0.02873155
17,BN-MOLCO-MEDIO,10/26/2022,10,0.02194592
17,BN-MOLCO-MEDIO,11/22/2022,10,0.00616671
17,BN-MOLCO-MEDIO,5/3/2023,10,0.01958006
17,BN-MOLCO-MEDIO,5/24/2023,10,0.0405756
17,BN-MOLCO-MEDIO,8/31/2023,10,0.05905601
17,BN-MOLCO-MEDIO,10/31/2023,10,0.04038138
17,BN-MOLCO-MEDIO,12/19/2023,10,0.01565354
18,BN-MOLCO-BAJO,1/19/2022,10,0.00118578
18,BN-MOLCO-BAJO,1/19/2022,10,0.00118578
18,BN-MOLCO-BAJO,4/3/2022,10,0.0019452
18,BN-MOLCO-BAJO,4/3/2022,10,0.00197576
18,BN-MOLCO-BAJO,5/17/2022,10,0.01362822
18,BN-MOLCO-BAJO,5/17/2022,10,0.01332379
18,BN-MOLCO-BAJO,8/24/2022,10,0.01945333
18,BN-MOLCO-BAJO,11/22/2022,10,0.00291923
18,BN-MOLCO-BAJO,5/24/2023,10,0.03356852
18,BN-MOLCO-BAJO,8/31/2023,10,0.02361275
18,BN-MOLCO-BAJO,12/19/2023,10,0.00567674
21,MAT-BERARDO,1/17/2022,10,0.00736276
21,MAT-BERARDO,1/17/2022,10,0.00736276
22,MAT-SAN-AGUSTIN,1/17/2022,10,0.03322081
22,MAT-SAN-AGUSTIN,1/17/2022,10,0.03202046
23,MAT-CORONEL-DIEGO,1/18/2022,10,0.03922724
23,MAT-CORONEL-DIEGO,1/18/2022,10,0.03884686
30,VINA-IGNACIO-RODRIGUEZ,1/17/2022,10,0.04644146
30,VINA-IGNACIO-RODRIGUEZ,1/17/2022,10,0.04644146
32,VINA-PILEN1,1/18/2022,10,0.08763472
32,VINA-PILEN1,1/18/2022,10,0.08703818
33,VINA-RIEGO-JAVIER-UGARTE,7/6/2022,10,0.17757338
33,VINA-RIEGO-JAVIER-UGARTE,7/6/2022,10,0.18060459
34,VINA-SECANO-JAVIER-UGARTE,7/6/2022,10,0.24901722
34,VINA-SECANO-JAVIER-UGARTE,7/6/2022,10,0.25054327
35,VINA-CORONEL-DIEGO (El Boldal),1/18/2022,10,0.01488765
35,VINA-CORONEL-DIEGO (El Boldal),1/18/2022,10,0.01565354
38,VINA-PILEN3,1/18/2022,10,0.02535215
38,VINA-PILEN3,1/18/2022,10,0.02655232
41,PRAD-PILEN,1/18/2022,10,0.01587667
41,PRAD-PILEN,1/18/2022,10,0.01565354
43,PRAD-CORONEL-DIEGO,1/18/2022,10,0.02809864
43,PRAD-CORONEL-DIEGO,1/18/2022,10,0.0285726
50,PINO-SANTA-ELVIRA,4/3/2022,10,0.04771166
50,PINO-SANTA-ELVIRA,4/3/2022,10,0.04813929
53,PINO-SAN-AGUSTIN,1/17/2022,10,0.01996328
53,PINO-SAN-AGUSTIN,1/17/2022,10,0.02035088
53,PINO-SAN-AGUSTIN,7/7/2022,10,0.12131392
53,PINO-SAN-AGUSTIN,7/7/2022,10,0.12381271
54,PINO-IGNACIO-RODRIGUEZ1,1/17/2022,10,0.0285726
54,PINO-IGNACIO-RODRIGUEZ1,1/17/2022,10,0.02889108
55,PINO-IGNACIO-RODRIGUEZ2,1/17/2022,10,0.03569875
55,PINO-IGNACIO-RODRIGUEZ2,1/17/2022,10,0.03716113
56,PINO-SAN.PEDRO,1/17/2022,10,0.04921804
56,PINO-SAN.PEDRO,1/17/2022,10,0.04813929
58,PINO-MOLCO-BAJO,1/19/2022,10,4.37E-04
58,PINO-MOLCO-BAJO,1/19/2022,10,4.60E-04
58,PINO-MOLCO-BAJO,4/4/2022,10,0.00120806
58,PINO-MOLCO-BAJO,4/4/2022,10,0.00103713
58,PINO-MOLCO-BAJO,8/25/2022,10,0.01041837
58,PINO-MOLCO-BAJO,10/26/2022,10,9.58E-04
59,PINO-MOLCO-MEDIO,1/19/2022,10,0.01186372
59,PINO-MOLCO-MEDIO,1/19/2022,10,0.01149166
59,PINO-MOLCO-MEDIO,4/4/2022,10,0.01112676
59,PINO-MOLCO-MEDIO,4/4/2022,10,0.01610162
59,PINO-MOLCO-MEDIO,8/25/2022,10,0.11192464
64,PINO-MOLCO-XX,8/25/2022,10,0.12525252
64,PINO-MOLCO-XX,8/25/2022,10,0.12852384
64,PINO-MOLCO-XX,10/26/2022,10,0.06937782
64,PINO-MOLCO-XX,11/22/2022,10,0.07149934
64,PINO-MOLCO-XX,5/25/2023,10,0.126701
64,PINO-MOLCO-XX,10/31/2023,10,0.11329062
64,PINO-MOLCO-XX,12/19/2023,10,0.07474769
65,NA,5/25/2023,10,0.01678805
65,NA,7/22/2023,10,0.02747395
66,NA,5/25/2023,10,0.00515537
67,NA,5/25/2023,10,0.00498848
68,PI-BEBE,7/22/2023,10,0.02594819
68,PI-BEBE,8/31/2023,10,0.04436778
70,NA,11/23/2022,10,0.11090594
80,EU-SAN-ESTEBAN,1/19/2022,10,0.0644799
80,EU-SAN-ESTEBAN,1/19/2022,10,0.06347406
80,EU-SAN-ESTEBAN,3/1/2022,10,0.06026556
80,EU-SAN-ESTEBAN,3/1/2022,10,0.06050905
80,EU-SAN-ESTEBAN,4/4/2022,10,0.0557424
80,EU-SAN-ESTEBAN,4/4/2022,10,0.05905601
80,EU-SAN-ESTEBAN,6/18/2022,10,0.22616993
80,EU-SAN-ESTEBAN,6/18/2022,10,0.2271417
80,EU-SAN-ESTEBAN,10/27/2022,10,0.11432086
80,EU-SAN-ESTEBAN,5/25/2023,10,0.18278559
80,EU-SAN-ESTEBAN,8/31/2023,10,0.29393236
80,EU-SAN-ESTEBAN,10/10/2023,10,0.14359129
80,EU-SAN-ESTEBAN,10/31/2023,10,0.18234829
80,EU-SAN-ESTEBAN,11/30/2023,10,0.15264275
1,BN-SAN-ESTEBAN-1,12/22/2020,10,0.02817894
1,BN-SAN-ESTEBAN-1,1/20/2021,10,0.013955595
1,BN-SAN-ESTEBAN-1,3/17/2021,10,0.02889108
2,BN-SAN-ESTEBAN-2,12/22/2020,10,0.021675375
2,BN-SAN-ESTEBAN-2,1/20/2021,10,0.0267811
2,BN-SAN-ESTEBAN-2,3/17/2021,10,0.032276135
3,BN-MOLCO-CENTRO,3/17/2022,10,0.03356878
3,BN-MOLCO-CENTRO,5/17/2022,10,0.092485325
3,BN-MOLCO-CENTRO,7/9/2022,10,0.139943
3,BN-MOLCO-CENTRO,10/26/2022,10,0.08148217
3,BN-MOLCO-CENTRO,11/24/2022,10,0.06322398
3,BN-MOLCO-CENTRO,5/4/2023,10,0.09434021
3,BN-MOLCO-CENTRO,7/26/2023,10,0.14709955
3,BN-MOLCO-CENTRO,8/31/2023,10,0.14514506
5,BN-PLAYA.BLANCA.SB,9/21/2021,10,0.09874574
6,BN-MOLCO-ARRAYANES,8/24/2021,10,0.0523106
6,BN-MOLCO-ARRAYANES,9/21/2021,10,0.04175225
6,BN-MOLCO-ARRAYANES,11/16/2021,10,0.02263165
6,BN-MOLCO-ARRAYANES,4/19/2022,10,0.013027215
6,BN-MOLCO-ARRAYANES,5/17/2022,10,0.04108284
6,BN-MOLCO-ARRAYANES,8/24/2022,10,0.05762281
6,BN-MOLCO-ARRAYANES,10/26/2022,10,0.03409391
6,BN-MOLCO-ARRAYANES,11/24/2022,10,0.01907599
6,BN-MOLCO-ARRAYANES,4/5/2023,10,0.05667829
6,BN-MOLCO-ARRAYANES,5/24/2023,10,0.06322398
6,BN-MOLCO-ARRAYANES,8/30/2023,10,0.08973941
7,BN-MOLCO-AVELLANO,11/16/2021,10,0.01262964
7,BN-MOLCO-AVELLANO,4/19/2022,10,0.008347665
7,BN-MOLCO-AVELLANO,8/24/2022,10,0.05009082
7,BN-MOLCO-AVELLANO,10/26/2022,10,0.01243545
7,BN-MOLCO-AVELLANO,11/24/2022,10,0.012339
7,BN-MOLCO-AVELLANO,7/26/2023,10,0.05031037
7,BN-MOLCO-AVELLANO,8/30/2023,10,0.06626129
8,BN-MOLCO-LEJOS,8/24/2021,10,0.15707124
8,BN-MOLCO-LEJOS,11/16/2021,10,0.1160486
8,BN-MOLCO-LEJOS,4/19/2022,10,0.084968415
8,BN-MOLCO-LEJOS,8/24/2022,10,0.18630203
8,BN-MOLCO-LEJOS,11/24/2022,10,0.11329062
8,BN-MOLCO-LEJOS,5/4/2023,10,0.12889009
8,BN-MOLCO-LEJOS,7/25/2023,10,0.21751596
8,BN-MOLCO-LEJOS,8/31/2023,10,0.21372171
9,BN-PLAYA-BLANCA-2,9/21/2021,10,0.14514506
9,BN-PLAYA-BLANCA-2,11/16/2021,10,0.03067999
9,BN-PLAYA-BLANCA-2,12/13/2021,10,0.031435195
9,BN-PLAYA-BLANCA-2,3/16/2022,10,0.014676845
9,BN-PLAYA-BLANCA-2,4/20/2022,10,0.02094121
9,BN-PLAYA-BLANCA-2,8/5/2022,10,0.156059375
9,BN-PLAYA-BLANCA-2,10/26/2022,10,0.00229879
9,BN-PLAYA-BLANCA-2,5/4/2023,10,0.08321529
10,BN-MOLCO-ALTO,3/13/2018,10,0.00180046
10,BN-MOLCO-ALTO,4/18/2018,10,0.00652886
10,BN-MOLCO-ALTO,7/6/2018,10,0.03087865
10,BN-MOLCO-ALTO,7/18/2018,10,0.041141895
10,BN-MOLCO-ALTO,8/5/2019,10,0.00364698
10,BN-MOLCO-ALTO,5/3/2020,10,3.21E-04
11,BN-PLAYA-BLANCA,10/20/2020,10,0.001742105
11,BN-PLAYA-BLANCA,3/13/2018,10,0.00251321
11,BN-PLAYA-BLANCA,4/18/2018,10,0.011751635
11,BN-PLAYA-BLANCA,6/6/2018,10,0.03710769
11,BN-PLAYA-BLANCA,7/18/2018,10,0.027771245
11,BN-PLAYA-BLANCA,8/28/2018,10,0.01899121
11,BN-PLAYA-BLANCA,2/10/2018,10,0.02754625
11,BN-PLAYA-BLANCA,12/11/2018,10,0.03476884
11,BN-PLAYA-BLANCA,12/13/2018,10,0.00474667
11,BN-PLAYA-BLANCA,5/2/2019,10,0.00173466
11,BN-PLAYA-BLANCA,3/26/2019,10,0.001444295
11,BN-PLAYA-BLANCA,4/7/2019,10,0.044900175
11,BN-PLAYA-BLANCA,7/23/2019,10,0.03446798
11,BN-PLAYA-BLANCA,5/3/2020,10,1.32E-04
11,BN-PLAYA-BLANCA,4/22/2020,10,9.71E-05
11,BN-PLAYA-BLANCA,9/30/2020,10,0.00507269
11,BN-PLAYA-BLANCA,10/20/2020,10,5.04E-04
11,BN-PLAYA-BLANCA,1/20/2021,10,9.34E-05
11,BN-PLAYA-BLANCA,11/3/2021,10,3.17E-04
11,BN-PLAYA-BLANCA,5/19/2021,10,0.01210682
11,BN-PLAYA-BLANCA,7/7/2021,10,3.81E-04
11,BN-PLAYA-BLANCA,9/21/2021,10,9.71E-05
11,BN-PLAYA-BLANCA,11/16/2021,10,1.74E-05
11,BN-PLAYA-BLANCA,12/13/2021,10,3.35E-05
11,BN-PLAYA-BLANCA,3/16/2022,10,3.91E-05
11,BN-PLAYA-BLANCA,4/20/2022,10,4.27E-05
11,BN-PLAYA-BLANCA,8/5/2022,10,0.00474459
11,BN-PLAYA-BLANCA,10/26/2022,10,1.06E-04
11,BN-PLAYA-BLANCA,5/4/2023,10,0.00109928
12,BN-MIRANDA-ALTO,6/2/2018,10,0.03159964
12,BN-MIRANDA-ALTO,7/3/2018,10,0.02542989
12,BN-MIRANDA-ALTO,5/5/2018,10,0.05009708
12,BN-MIRANDA-ALTO,7/19/2018,10,0.170510185
12,BN-MIRANDA-ALTO,10/9/2018,10,0.12030587
12,BN-MIRANDA-ALTO,3/10/2018,10,0.1573347
12,BN-MIRANDA-ALTO,12/11/2018,10,0.13722598
12,BN-MIRANDA-ALTO,2/19/2019,10,0.012957285
12,BN-MIRANDA-ALTO,3/28/2019,10,0.01585543
12,BN-MIRANDA-ALTO,6/19/2019,10,0.13991614
12,BN-MIRANDA-ALTO,11/27/2019,10,0.043817421
12,BN-MIRANDA-ALTO,4/22/2020,10,0.00629636
12,BN-MIRANDA-ALTO,9/29/2020,10,0.056219075
13,BN-MIRANDA-BAJO,6/2/2018,10,0.05458517
13,BN-MIRANDA-BAJO,7/3/2018,10,0.095223015
13,BN-MIRANDA-BAJO,5/5/2018,10,0.10849774
13,BN-MIRANDA-BAJO,7/6/2018,10,0.25916961
13,BN-MIRANDA-BAJO,7/19/2018,10,0.262600765
13,BN-MIRANDA-BAJO,10/9/2018,10,0.227152605
13,BN-MIRANDA-BAJO,3/10/2018,10,0.268286555
13,BN-MIRANDA-BAJO,11/13/2018,10,0.216240845
13,BN-MIRANDA-BAJO,11/1/2019,10,0.069253165
13,BN-MIRANDA-BAJO,2/19/2019,10,0.055062975
13,BN-MIRANDA-BAJO,3/28/2019,10,0.05506819
13,BN-MIRANDA-BAJO,6/17/2019,10,0.243987645
13,BN-MIRANDA-BAJO,11/27/2019,10,0.069260498
13,BN-MIRANDA-BAJO,4/22/2020,10,0.03716533
13,BN-MIRANDA-BAJO,9/29/2020,10,0.187409265
14,BN-DIEGO-ALTO,7/2/2018,10,0.030063045
14,BN-DIEGO-ALTO,7/3/2018,10,0.029067795
14,BN-DIEGO-ALTO,4/5/2018,10,0.09582082
14,BN-DIEGO-ALTO,5/25/2018,10,0.118301095
14,BN-DIEGO-ALTO,6/28/2018,10,0.19219204
14,BN-DIEGO-ALTO,3/8/2018,10,0.194537745
14,BN-DIEGO-ALTO,10/9/2018,10,0.1209798
14,BN-DIEGO-ALTO,1/10/2018,10,0.176780765
14,BN-DIEGO-ALTO,11/13/2018,10,0.159657685
14,BN-DIEGO-ALTO,2/19/2019,10,0.016843515
14,BN-DIEGO-ALTO,3/28/2019,10,0.015430185
14,BN-DIEGO-ALTO,6/18/2019,10,0.17312393
14,BN-DIEGO-ALTO,11/27/2019,10,0.044355522
14,BN-DIEGO-ALTO,4/22/2020,10,0.007327815
14,BN-DIEGO-ALTO,9/29/2020,10,0.0506652
15,BN-DIEGO-BAJO,1/30/2018,10,0.0875
15,BN-DIEGO-BAJO,3/14/2018,10,0.082029395
15,BN-DIEGO-BAJO,4/5/2018,10,0.177596175
15,BN-DIEGO-BAJO,5/25/2018,10,0.244941775
15,BN-DIEGO-BAJO,6/28/2018,10,0.329648955
15,BN-DIEGO-BAJO,3/8/2018,10,0.337294465
15,BN-DIEGO-BAJO,10/9/2018,10,0.28309844
15,BN-DIEGO-BAJO,1/10/2018,10,0.32531525
15,BN-DIEGO-BAJO,11/13/2018,10,0.267535305
15,BN-DIEGO-BAJO,2/19/2019,10,0.080932005
15,BN-DIEGO-BAJO,3/28/2019,10,0.074120085
15,BN-DIEGO-BAJO,6/18/2019,10,0.317522805
15,BN-DIEGO-BAJO,11/27/2019,10,0.0824816
15,BN-DIEGO-BAJO,4/22/2020,10,0.053897135
15,BN-DIEGO-BAJO,9/29/2020,10,0.22641428
16,BN-QUIRIHUE,3/14/2018,10,0.0010627
16,BN-QUIRIHUE,4/20/2018,10,0.00335003
16,BN-QUIRIHUE,6/6/2018,10,0.010316755
16,BN-QUIRIHUE,2/8/2018,10,0.006029925
16,BN-QUIRIHUE,11/9/2018,10,0.00329382
16,BN-QUIRIHUE,11/13/2018,10,0.004936015
16,BN-QUIRIHUE,7/2/2019,10,0.001309895
16,BN-QUIRIHUE,2/20/2019,10,9.76E-04
16,BN-QUIRIHUE,7/8/2019,10,1.38E-04
16,BN-QUIRIHUE,4/3/2020,10,3.69E-05
16,BN-QUIRIHUE,7/30/2020,10,0.00172622
16,BN-QUIRIHUE,9/28/2020,10,4.67E-04
16,BN-QUIRIHUE,1/21/2021,10,3.67E-05
16,BN-QUIRIHUE,10/3/2021,10,6.38E-05
16,BN-QUIRIHUE,3/16/2021,10,2.12E-05
16,BN-QUIRIHUE,8/23/2021,10,0.00220379
16,BN-QUIRIHUE,1/18/2022,10,3.93E-05
16,BN-QUIRIHUE,11/23/2022,10,1.26E-04
16,BN-QUIRIHUE,8/29/2023,10,0.00363702
17,BN-MOLCO-MEDIO,7/6/2018,10,0.0125541
17,BN-MOLCO-MEDIO,7/18/2018,10,0.05463182
17,BN-MOLCO-MEDIO,8/28/2018,10,0.03702027
17,BN-MOLCO-MEDIO,2/10/2018,10,0.03764603
17,BN-MOLCO-MEDIO,12/11/2018,10,0.04103738
17,BN-MOLCO-MEDIO,12/17/2018,10,0.00952481
17,BN-MOLCO-MEDIO,7/1/2019,10,0.00585248
17,BN-MOLCO-MEDIO,5/2/2019,10,0.00479776
17,BN-MOLCO-MEDIO,3/26/2019,10,0.003982565
17,BN-MOLCO-MEDIO,8/5/2019,10,0.023141265
17,BN-MOLCO-MEDIO,4/7/2019,10,0.05147961
17,BN-MOLCO-MEDIO,7/23/2019,10,0.05276255
17,BN-MOLCO-MEDIO,8/10/2019,10,0.046632258
17,BN-MOLCO-MEDIO,11/26/2019,10,0.043817
17,BN-MOLCO-MEDIO,5/3/2020,10,0.00126661
17,BN-MOLCO-MEDIO,4/22/2020,10,0.00320432
17,BN-MOLCO-MEDIO,9/30/2020,10,0.03330919
17,BN-MOLCO-MEDIO,10/20/2020,10,0.01082273
17,BN-MOLCO-MEDIO,11/3/2021,10,0.002056565
17,BN-MOLCO-MEDIO,8/24/2021,10,0.051527635
17,BN-MOLCO-MEDIO,11/16/2021,10,0.00430442
17,BN-MOLCO-MEDIO,1/19/2022,10,0.00208543
17,BN-MOLCO-MEDIO,4/19/2022,10,0.002708025
17,BN-MOLCO-MEDIO,5/17/2022,10,0.015653805
17,BN-MOLCO-MEDIO,8/24/2022,10,0.02873155
17,BN-MOLCO-MEDIO,11/24/2022,10,0.00616671
17,BN-MOLCO-MEDIO,5/4/2023,10,0.01958006
17,BN-MOLCO-MEDIO,8/31/2023,10,0.05905601
18,BN-MOLCO-BAJO,7/6/2018,10,0.00717916
18,BN-MOLCO-BAJO,7/18/2018,10,0.04842837
18,BN-MOLCO-BAJO,8/28/2018,10,0.02579587
18,BN-MOLCO-BAJO,2/10/2018,10,0.033206447
18,BN-MOLCO-BAJO,12/11/2018,10,0.036234705
18,BN-MOLCO-BAJO,12/17/2018,10,0.00723632
18,BN-MOLCO-BAJO,7/1/2019,10,0.00352216
18,BN-MOLCO-BAJO,5/2/2019,10,0.00297026
18,BN-MOLCO-BAJO,3/26/2019,10,0.0034387
18,BN-MOLCO-BAJO,8/5/2019,10,0.017408695
18,BN-MOLCO-BAJO,4/7/2019,10,0.03416009
18,BN-MOLCO-BAJO,7/23/2019,10,0.037836815
18,BN-MOLCO-BAJO,8/10/2019,10,0.043817
18,BN-MOLCO-BAJO,11/26/2019,10,0.043817
18,BN-MOLCO-BAJO,5/3/2020,10,7.52E-04
18,BN-MOLCO-BAJO,4/22/2020,10,0.001057715
18,BN-MOLCO-BAJO,9/30/2020,10,0.01510507
18,BN-MOLCO-BAJO,10/20/2020,10,0.00348147
18,BN-MOLCO-BAJO,11/3/2021,10,0.00139955
18,BN-MOLCO-BAJO,8/24/2021,10,0.028811315
18,BN-MOLCO-BAJO,1/19/2022,10,0.00118578
18,BN-MOLCO-BAJO,4/19/2022,10,0.00196048
18,BN-MOLCO-BAJO,5/17/2022,10,0.013476005
18,BN-MOLCO-BAJO,8/24/2022,10,0.01945333
18,BN-MOLCO-BAJO,11/24/2022,10,0.00291923
18,BN-MOLCO-BAJO,8/31/2023,10,0.02361275
20,MAT-LA-GRANJA,11/29/2017,10,0.0282
20,MAT-LA-GRANJA,12/1/2018,10,0.0202
20,MAT-LA-GRANJA,9/2/2018,10,0.01917115
20,MAT-LA-GRANJA,12/3/2018,10,0.02181077
20,MAT-LA-GRANJA,4/17/2018,10,0.080938995
20,MAT-LA-GRANJA,12/13/2018,10,0.029842065
20,MAT-LA-GRANJA,6/2/2019,10,0.02347584
20,MAT-LA-GRANJA,3/26/2019,10,0.020466045
20,MAT-LA-GRANJA,9/10/2019,10,0.08289285
20,MAT-LA-GRANJA,11/25/2019,10,0.044301625
20,MAT-LA-GRANJA,12/16/2019,10,0.043834254
20,MAT-LA-GRANJA,12/20/2020,10,0.043827187
20,MAT-LA-GRANJA,4/21/2020,10,0.011539175
20,MAT-LA-GRANJA,5/18/2021,10,0.16737419
21,MAT-BERARDO,11/1/2018,10,0.0099
21,MAT-BERARDO,9/2/2018,10,0.010194225
21,MAT-BERARDO,12/3/2018,10,0.009785735
21,MAT-BERARDO,3/5/2018,10,0.02710127
21,MAT-BERARDO,5/6/2018,10,0.080795745
21,MAT-BERARDO,1/8/2018,10,0.187968715
21,MAT-BERARDO,12/9/2018,10,0.198617305
21,MAT-BERARDO,4/10/2018,10,0.239731635
21,MAT-BERARDO,11/15/2018,10,0.10005655
21,MAT-BERARDO,4/2/2019,10,0.011884665
21,MAT-BERARDO,3/26/2019,10,0.008694225
21,MAT-BERARDO,6/19/2019,10,0.29671301
21,MAT-BERARDO,7/22/2019,10,0.39343559
21,MAT-BERARDO,9/10/2019,10,0.105470216
21,MAT-BERARDO,11/25/2019,10,0.043817
21,MAT-BERARDO,4/23/2020,10,0.008234235
21,MAT-BERARDO,1/17/2022,10,0.00736276
22,MAT-SAN-AGUSTIN,1/12/2017,10,0.0996
22,MAT-SAN-AGUSTIN,8/1/2018,10,0.0504
22,MAT-SAN-AGUSTIN,9/2/2018,10,0.037822265
22,MAT-SAN-AGUSTIN,3/15/2018,10,0.03901544
22,MAT-SAN-AGUSTIN,3/5/2018,10,0.07595708
22,MAT-SAN-AGUSTIN,5/6/2018,10,0.15675496
22,MAT-SAN-AGUSTIN,1/8/2018,10,0.20719418
22,MAT-SAN-AGUSTIN,12/9/2018,10,0.22992276
22,MAT-SAN-AGUSTIN,4/10/2018,10,0.326937655
22,MAT-SAN-AGUSTIN,11/15/2018,10,0.242328405
22,MAT-SAN-AGUSTIN,12/14/2018,10,0.09168107
22,MAT-SAN-AGUSTIN,8/2/2019,10,0.04609104
